date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-06-13,2025,14,Wuhan Three Towns,Qingdao Hainiu,0,0.5219315788555923,0.31611489043013946,0.1619535307142683,0.9367157153026131,1.75,3.95,4.09,1.66,4.02,5.23,0.5521963053343671,0.2764591259151408,0.1713445687504921,draw,0.09201354736480627,-1.0,0.0018413735612097248,0.006319436117968643,0.01636119556188305
2025-06-14,2025,14,Shenzhen Xinpengcheng,Shanghai Shenhua,0,0.06083437704753243,0.21640706106991786,0.7227585618825497,0.924617835984322,6.22,4.37,1.46,6.01,4.2,1.56,0.06096819337610995,0.21468340521485801,0.724348401409032,away,0.05754866605718667,-1.0,-0.02429831582328168,-0.01621497633464566,0.04751088719019321
2025-06-14,2025,14,Tianjin Jinmen Tiger,Shandong Taishan,0,0.33376031047467386,0.2822405810917266,0.38399910843359947,0.924617835984322,3.76,3.88,1.83,3.67,4.1,1.91,0.34338599870415737,0.2615403115469134,0.39507368974892915,home,0.29113135512763155,2.76,0.013487713274571184,0.00092631122917625,0.01743102048719455
2025-06-14,2025,14,Qingdao West Coast,Yunnan Yukun,1,0.3342460581030144,0.2840063138544644,0.3817476280425213,0.924617835984322,2.16,3.63,3.05,2.3,3.79,2.93,0.34023462669769533,0.271178107810163,0.3885872654921418,away,0.18519115975103229,-1.0,0.0207129160311601,0.02879625551979612,0.020390116914728647
2025-06-14,2025,14,Zhejiang Professional,Shanghai Port,1,0.18750702646968181,0.20955235212101572,0.6029406214093025,0.924617835984322,3.06,3.77,2.11,3.16,3.79,2.18,0.18284799628172727,0.22919278652394365,0.5879592171943292,away,0.24059394828003455,-1.0,-0.003110540628794123,0.004972798859841896,0.02933590384156127
2025-06-14,2025,14,Beijing Guoan,Changchun Yatai,0,0.7651405167106743,0.16108619743193198,0.07377328585739384,0.924617835984322,1.16,7.49,12.21,1.19,7.42,13.48,0.7820936770837619,0.14249844796171135,0.07540787495452692,draw,0.06731337523321801,-1.0,0.004529257118369254,0.009007319675128172,0.009600649973128752
2025-06-14,2025,14,Henan Songshan Longmen,Chengdu Rongcheng,0,0.12362673993038491,0.27474168027543966,0.6016315797941755,0.924617835984322,4.44,3.9,1.69,3.02,3.57,2.34,0.12668257131387212,0.2568145947937914,0.6165028338923365,away,0.04188978927804876,-1.0,-0.13980646095689458,-0.13172312146825857,0.040437108687953964
2025-06-17,2025,6,Beijing Guoan,Qingdao West Coast,0,0.751320579348022,0.16837563768537522,0.08030378296660286,0.927084872078349,1.51,4.57,5.19,1.32,5.62,9.29,0.7353235763192126,0.18608245659658235,0.07859396708420502,home,0.11033860024201103,0.51,0.1094693331150024,0.09690793106960746,0.04548543770159093
2025-06-18,2025,13,Shenzhen Xinpengcheng,Wuhan Three Towns,2,0.2567950173407086,0.3635295207118373,0.37967546194745416,0.9213885485023096,2.66,3.38,2.54,2.8,3.22,2.7,0.27411558479467246,0.3206002225380298,0.40528419266729776,draw,0.0836287521785406,-1.0,0.021498050705029914,0.025976113261788832,0.01818706380145829
2025-06-18,2025,6,Henan Songshan Longmen,Shanghai Port,2,0.16399626213351054,0.23346703991451026,0.6025366979519792,0.9213885485023096,5.13,4.63,1.51,2.76,4.11,2.31,0.16744180639157838,0.217362262861164,0.6151959307472575,draw,0.0063872770471893325,-1.0,0.03302501576310532,0.03750307831986424,0.014725235574471696
2025-06-25,2025,15,Shandong Taishan,Wuhan Three Towns,0,0.5174904807730607,0.2888206483643776,0.19368887086256178,0.9134217249651052,1.47,4.61,5.57,1.43,5.1,6.63,0.5492736041098873,0.24514158200962471,0.20558481388048785,away,0.1451074133143173,-1.0,-0.02257231245836172,-0.014488972969725702,0.012793142339504592
2025-06-25,2025,15,Changchun Yatai,Qingdao West Coast,0,0.420266785640182,0.2906281583112212,0.2891050560485969,0.9134217249651052,3.05,3.48,2.22,3.12,3.47,2.32,0.4264818968635317,0.28013761981174784,0.2933804833247204,home,0.30076978543377164,2.05,0.0006020191815385711,-0.011959382863856362,0.02020595312566712
