date,Season,Round,Home,Away,res,pH,pD,pA,delta,oH,oD,oA,cH,cD,cA,pH_adj,pD_adj,pA_adj,pick,best_ev,pl,clv,clv_excess,vig_bar
2025-05-10,2025,12,Beijing Guoan,Shenzhen Xinpengcheng,0,0.7517356813919919,0.15582477486477453,0.09243954374323358,1.1922487031552336,1.32,5.03,8.2,1.23,6.37,13.09,0.7298708591316426,0.1803782738020522,0.08975086706630511,home,-0.0365704659462317,0.32000000000000006,0.0744233912644846,0.061861989219089676,0.05503307290408547
2025-05-10,2025,12,Shanghai Shenhua,Qingdao West Coast,0,0.8584520808228646,0.09680238446775748,0.04474553470937791,1.1922487031552336,1.23,6.1,9.41,1.36,5.41,8.17,0.8427680553293182,0.11330391640433282,0.04392802826634902,home,0.03660470805506133,0.22999999999999998,-0.04525904306921169,-0.05782044511460662,0.06245535890307106
2025-05-10,2025,12,Shandong Taishan,Zhejiang Professional,0,0.5091938299809003,0.2100977187529469,0.28070845126615274,1.1922487031552336,1.64,4.2,4.41,1.74,4.29,4.28,0.48942544019077683,0.240764029443289,0.26981053036593416,away,0.1898644389137698,-1.0,0.01333016671652787,0.02141350620516389,0.015743473577456348
2025-05-11,2025,12,Tianjin Jinmen Tiger,Yunnan Yukun,2,0.4895048647902155,0.2191820460377871,0.2913130891719974,1.1735995695291335,1.94,3.61,3.63,2.24,3.84,3.01,0.4715619746423458,0.24780307063053075,0.2806349547271235,away,0.01870488565945827,2.63,0.0617804874034234,0.06986382689205942,0.0175290256968107
2025-05-11,2025,12,Changchun Yatai,Henan Songshan Longmen,2,0.3535068373981758,0.24339122963246734,0.4031019329693568,1.1735995695291335,3.16,3.27,2.25,3.81,3.76,1.95,0.3391757747532345,0.2740639254299634,0.38676029981680216,home,0.07179544822022121,-1.0,-0.044594508005710964,-0.057155910051105895,0.019790682715009108
2025-05-11,2025,12,Wuhan Three Towns,Dalian Yingbo,1,0.4223639499596264,0.2889864030653883,0.28864964697498535,1.1735995695291335,2.41,3.37,2.82,1.98,3.58,3.9,0.40218706347592115,0.3229524663032474,0.2748604702208315,draw,0.08834981144194387,2.37,-0.009907653921543247,-0.005429591364784328,0.018446051515009484
2025-05-16,2025,13,Zhejiang Professional,Henan Songshan Longmen,1,0.5291296979184588,0.21837619590424173,0.2524941061772995,1.1772058473476452,1.99,3.64,3.44,2.6,3.62,2.65,0.509416531891987,0.24749623940396706,0.2430872287040458,home,0.013738898465054161,-1.0,-0.1000881761366138,-0.11264957818200874,0.03196676937681928
2025-05-16,2025,13,Yunnan Yukun,Meizhou Hakka,0,0.5926239336211597,0.2032020792330455,0.20417398714579482,1.1772058473476452,1.83,3.88,3.78,1.41,5.26,6.77,0.5720260773385498,0.23089641982093662,0.1970775028405137,home,0.046807721529546154,0.8300000000000001,0.16604825430235914,0.1534868522569642,0.03514221172311575
2025-05-17,2025,13,Qingdao Hainiu,Beijing Guoan,1,0.19864893003288184,0.2161722423211755,0.5851788276459426,1.189422672932526,4.88,4.07,1.61,7.33,4.86,1.42,0.1908346474031721,0.24700579189277458,0.5621595607040534,draw,0.005313573003592698,3.0700000000000003,-0.03261935680239722,-0.028141294245638302,0.016445859351397835
2025-05-17,2025,13,Chengdu Rongcheng,Qingdao West Coast,1,0.8470319246213733,0.10184789111328543,0.05112018426534135,1.189422672932526,1.19,7.01,10.64,1.2,7.3,12.44,0.8310000230697456,0.11884735213654629,0.05015262479370825,home,-0.011109972547002744,-1.0,0.012843000409989203,0.0002815983645942724,0.06006123093363975
